"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Ecuador","ECU","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","-11.3204429636872","-9.99376530941583","17.6854254318374","14.5277813328619","2.99457829980034","2.11715397114871","0.473187460475643","-0.775245444753679","15.1482025792391","-13.9363806349476","-9.47897032339398","10.1496458021336","7.19748416465127","52.4795588797229","5.57582893748767","9.49371359594669","19.3607180667517","2.28989724406483","14.6144609501441","21.6356921889666","15.4914458591029","-9.18217401724412","-13.6448252637681","-3.92135491716465","-2.44013963945865","-13.690424395023","-8.70101398503682","-11.6138011997674","5.36797841354645","5.81362920255557","6.88932038287776","4.30322942836226","2.64177088971913","15.0087193477126","5.22255322839003","1.49015481451174","7.00617304202626","-3.7826792354184","-26.2999928320854","-7.71406676367923","28.4142784567463","12.0852744211313","10.5930870401158","4.26184570076396","7.73271101107305","8.00091082171883","6.65050227293493","13.8473188994265","0.655537559193846","7.46507996966288","5.66265674725217","4.98525306124122","3.09504901286289","3.03070306911397","-2.49102075763332","1.90164677546638","1.94639824444045","1.81887357109554","0.495450027557041","-0.399099295795224","2.57933093464713","5.26481277326596",
"Egypt, Arab Rep.","EGY","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.60997143800816","0.396026870406743","0.915371108477729","0.862295139733078","5.4645576795448","2.75119762095632","2.83201329337138","1.80143115333155","0.806310204654181","12.5161736901834","1.32672970158036","3.39909361926722","7.35261504268543","9.42497991712455","9.66387925082606","11.5332789915051","12.3379171369613","9.54762169159646","23.499865637393","12.4308665172344","-2.19823538127105","24.7308589705857","12.7118644063542","8.24745260848205","11.5760417629859","12.8751716472171","12.4693725365318","13.417554344496","19.1374048493225","17.7430513642446","16.1252711779703","18.3507806752848","8.42910539470971","8.44887155864296","11.3997415021021","7.10766744373316","9.87627743094619","2.37768148903383","0.919435420273501","3.94440699016714","1.86769984691269","3.16557906538118","6.77749360613815","11.6699083405672","6.21272950618351","7.35997773059292","12.5957398238766","12.2039844631","11.1855422672377","10.1068646295718","11.6629763507331","19.482877469415","8.71267457488449","11.247624503787","9.93088973035987","6.24566313377449","29.5184798346032","21.1748208164537","13.6180959109963","6.17693409847959","4.84715643244111","10.4257892435745",
"Euro area","EMU","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","2.62427431789562","3.93430633253637","4.18886822281014","5.23837536263522","4.13760517022505","4.40492927967264","3.22059675256726","3.5173471976327","4.64178827138729","6.35732316609577","6.20437457520968","6.80497331017685","9.46627675078291","12.8956534527392","13.1200196253197","11.4824514521938","8.83602163497333","8.36664030933359","9.30763690711404","12.0397527346589","11.662889445927","10.5819866498518","7.50455930888116","6.72339948285464","5.201459890781","4.45042252621894","2.75366544112054","3.19354699630276","4.77460064339726","3.27384664392878","3.23396170780775","3.64174499769207","3.99323192277683","3.54237732722473","3.03399619402518","2.64101112214834","2.64279189663814","2.5666017086474","2.30199201920756","2.74340599040788","3.47475231858387","3.27434188043023","3.1478079285654","2.67018368106109","2.24031924354691","2.89907401547424","2.5566370154462","2.85807495928208","0.533179397971551","0.645275771121817","1.61624900011381","1.67877921551435","1.28133222727746","0.833592064248663","1.03644083022607","0.863392494557075","1.29921183318382","2.00183627649704","1.74945223999291","1.60774156305727","2.38531547916578","5.48277662807534",
"Eritrea","ERI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.38317062735574","10.4321476871899","9.81004035440252","9.07483488878513","3.89715179110848","9.10917293901807","2.31856149221601","24.9775947531466","15.0772695786828","16.1486673617657","21.8728417590652","24.7992856783348","7.62368935878268","11.3940039534664","7.28820826067988","16.0762200958727","29.5045071421789","-16.2281996990874","19.5382281454081","","","","","","","","","","","",
"Spain","ESP","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","2.46638975371481","6.09584162348557","7.84537469002173","6.25431961479659","9.16486664704092","8.17374335983206","8.53771908824051","5.91113010893511","5.1332506418114","9.0667512101784","7.84602416077047","8.51792319133997","11.8495945524739","15.9451123890719","16.7817817436917","16.4899215859322","23.383070108338","20.631041966911","16.9316307910368","13.3548272350913","12.3511924880062","13.5823233971235","11.8842454447262","10.864733440409","8.59547948982573","10.8788168280312","5.94419802288706","5.93612636857472","6.89619417555912","7.32625092001946","6.93513966316581","6.71077117808312","4.53724126311641","3.87984191925736","4.93312981120783","3.4600912454728","2.355985604347","2.5666017086474","2.54111013269167","3.32975470875705","4.10823240729492","4.08467462706628","3.93350333888964","3.88222500847937","4.10099214935586","3.97962663984784","3.41639675931501","2.2543271978751","0.143775339270547","0.153479379550461","-0.0197393356852871","-0.114607765550261","0.397676429490559","-0.223722667699661","0.545318262109149","0.32209801213854","1.29921183318382","1.24555241777706","1.44735843001939","1.22556634288189","2.30097428940911","4.28025935774346",
"Estonia","EST","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5394844498351","9.9224728330009","6.8945046911586","6.46101754257364","3.6847064485182","6.80047303674228","4.8576630322936","3.88861391039359","4.69046936929665","5.92374959466473","8.9785794608664","12.3583881840857","6.80252342949265","-0.388681742671551","1.82235230425346","5.47373678522737","4.07217562273709","4.03124999019823","2.91561332318757","1.03644083022607","2.18730990746438","3.59036501479098","4.83777941523971","3.20705842626813","-0.531509461698576","5.99690607967077","16.5635788089532",
"Ethiopia","ETH","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","4.27053150972316","2.70287831975573","-2.7339799449033","31.7877631812029","-5.27315545584219","-6.11949199510444","3.10550371318075","5.58473190142554","3.27137460830546","19.0842900720325","15.5322261364594","13.3768641263433","2.93108172886936","12.706369088488","0.239137920646741","0.206655562855687","-0.150146833976976","2.22272296463859","9.46471895544634","-5.7553353403771","-3.62143421303298","12.7679783276093","3.91136245621962","9.87551191119556","11.5523498044968","17.2205794805554","30.3116730814218","24.1464152909465","1.44457231740674","20.061875081957","33.5414050179965","4.90197929907841","10.9817882908686","10.8365427789744","10.3979255406466","6.67685508319342","12.3822948123876","12.8603968185939","18.2545902876571","21.763264067496","34.6840099694318",
"European Union","EUU","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","7.11028823374871","6.97316508982051","9.46627675078291","12.8956534527392","13.3558082970887","11.3340875412038","8.88637985534309","9.11691332655546","8.12409501489581","11.7017236208174","10.6939576076586","10.1445361919353","7.3858405220416","6.37927001317277","5.1863304457501","4.15066893987617","3.05146989815404","3.19369265857632","4.96528514735091","3.39664344990661","3.76493884608783","4.36811548625116","4.67018712523652","3.55210882290985","4.0062522938363","3.78355783251419","3.92925957756955","3.35143703021137","2.93639159791698","3.32975470875705","3.66030474513524","3.27434188043023","2.18941020258472","2.7092681879025","2.54310499263167","2.89907401547424","2.96634549274198","3.23523527997193","1.67883895982297","0.928239618538669","1.66786568190373","1.67877921551435","1.27998705426134","0.982645554501687","1.13824878533235","0.874115426326341","1.4640640238877","2.02349950926033","2.26200658622137","1.88881110005053","2.76660819348507","6.44330201936285",
"Fragile and conflict affected situations","FCS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","4.93826828935202","5.55368367597131","10.4339032105242","12.8537552682615","9.46098924683021","10.9463376517333","9.65042664487972","9.05830830285821","12.8527667500476","14.8820201167283","11.4999913527617","8.33422038402247","7.86363636363639","11.5269242012741","5.06883898015293","1.35686908763664","7.35224458431647","7.78511669251323","5.77269357463137","7.80722084315333","7.84519753162868","6.48784324798177","7.74264567579905","22.2143675430414","10.288490715158","9.9773301082273","6.45330968722187","5.9818057561773","7.84069625899296","10.442344704719","6.75566604697872","4.92118792108336","6.16407072524608","6.44156470814961","9.9738220190531","7.76318581627088","6.88838910319755","9.64445807905694","1.80869988783804","6.39181186303651","8.62909904552155","5.96096135796272","3.01491973709491","2.01421263413441","2.78596411515075","2.26597033517633","3.14116002718922","5.13232620981607","4.13475119884829","2.8097397288761","7.66047405155359","8.71079854710722",
"Finland","FIN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","5.34177802217006","3.9739449888867","5.14661010790778","7.17576838987191","5.02328993982653","4.72384362627152","7.36206437144851","12.0637665122272","4.15032590096318","7.60001769193192","7.3641024345628","8.24407157835874","13.7720394901564","22.0713973185512","13.5679900509908","13.1246817549321","9.41866428619961","7.45418931310637","8.30498173809038","9.63558250145027","11.6338064306176","9.05179552940922","8.19043070883762","8.44239528234074","5.2165893358119","4.75017611256172","4.28408406721748","7.683148334733","6.5301393538038","5.19540242701977","1.51176606854524","0.887746783677983","1.76590123152506","1.84541095651166","4.20111318922798","-0.0782759655458847","2.08042177103114","3.09793753182429","0.927035885223574","1.63783143233083","3.30338088882533","0.944264297601578","0.189923706229408","0.602661249044417","0.928941215438584","0.920723414612866","2.7532807031041","3.03723677240961","1.77390522146771","0.322930666499261","2.6235333499222","2.97397234009919","2.55829450973857","1.63162333665335","1.61674649704926","0.0874254582934526","0.819262897258781","2.00183627649704","1.49655419230197","1.63467899810999","2.16242780728525","4.24648660854055",
"Fiji","FJI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","0.608978733654794","1.40252482103691","-0.969269479836214","3.14074265589306","7.95093464298624","2.48287671232876","-3.5982175359765","3.29113482495367","6.49423182862949","6.83128780571272","3.35926063688791","14.7253719319039","15.9974511872759","29.6457126753187","24.3186486148759","7.91144721339761","-0.0320297650197574","4.43188463496504","8.14135031586258","17.3117044776921","0.959090000662115","12.1398728861628","6.81675534552708","3.00749629855395","8.21525469136621","3.05129778035746","7.34001036756355","7.32801561467528","2.84829648400174","6.67946936887009","5.99313163820196","6.30667197803403","7.23734503815423","0.828038046046402","1.1304145642476","2.86844229991495","3.2900559949147","7.44795342675249","6.73182094422087","-4.71987387917059","3.24539621003876","3.2664474825379","7.70277935731754","2.19400859215372","6.64518598144788","3.74675881881485","3.02445641038638","2.15811881653597","1.39069502079087","4.22978499907929","9.39134051859072","3.57651352093811","3.62129654202479","12.505405677962","2.53089804690228","2.63332664334581","1.69845757051993","1.42571800764148","2.24346808710931","-1.21609609618226","-3.44657794910522","5.34072777267119",
"France","FRA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.2717768399815","4.89629361138523","5.52601758936883","3.99390635205449","3.00188347092367","2.97187105485011","3.04136783873186","4.39927408649632","7.39598365400902","5.42473919931945","5.90038912274471","6.80497331017685","7.85958065448347","11.8324241631202","13.7534002452748","10.7492087804188","8.77515753254903","9.27909130556081","10.3102920761377","11.686937368809","11.6919724612365","12.0947649780686","9.65034494199786","7.06752895253651","5.45375855690344","5.05517163446163","2.45586098408704","3.1934013340292","3.28524754798478","2.65716286284953","2.54708482952901","1.96705575674531","1.62350295323319","0.924929488177952","1.12472291500529","1.35807806646662","0.878201639970939","0.950262691440912","0.203811154729848","1.5532902530466","2.00833418538838","2.0674257413845","1.85936824410877","1.62267544006134","1.93634141901367","2.15532739127715","2.5566370154462","2.36707384043677","0.0666274760495753","1.06969747621216","0.947960225382971","1.16182503173519","0.778100531144062","0.576944232991778","1.13824878533235","0.522559343400445","0.521577263305687","0.9922245663778","1.27859214632949","2.78457652202455","1.33331842600242","3.03166936708831",
"Faroe Islands","FRO","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32875341247043","7.16067235902477","-1.08746001985222","-2.34099847443396","1.51917712692085","2.67118030216858","4.85946280055664","7.77765788528224","0.373671978191965","-0.394209932660289","3.38326684686091","-0.0912016410785412","2.21056841609102","",
"Micronesia, Fed. Sts.","FSM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76845107987515","4.19924612786107","4.72750458162685","4.94965000222929","5.10137122070229","3.0305665110865","3.01222130656562","2.61503131184722","2.247767526139","1.86960440830831","0.651203193092726","2.9912468251144","-0.784597582283723","1.07890621048246","1.10884683902268","0.0941828893132595","-0.364125356444902","0.99330611340207","2.0969946720524","1.38470893905473","3.17445993547543","5.00497828605305","5.36161961358638","3.60298457333592","1.59563243436212","7.12250101573797","0.636944648983501","3.02389423731965","-5.25035878326008","4.04783780036301","7.47108297734923","9.38634001227707","1.31458189130097","0.808820403806692","2.2878183041438","6.36783255254214",
"Gabon","GAB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.2784459977796","1.38092060422252","-20.3428071749175","33.5405931722289","-3.05910721320468","4.13442612556352","6.22473460273211","6.46087509519637","4.95912491167516","-0.420199476219523","6.50416559795792","-7.27696861270599","34.7576540074799","65.4104680346323","4.3722451913092","14.6649351885911","9.7956800306458","2.8590740843683","18.9830160347647","36.7811019659279","10.4420666998509","16.9036292452086","2.92484211564717","12.0102171085344","-1.27605176980616","-20.8098140654884","0.993283233261138","2.61513440157093","7.72802479114524","15.3581413902885","-11.3661025319168","0.213866958889213","-0.509480779167674","46.5514429443013","1.33911548793357","13.5626767433953","0.946536838356195","-17.7864014784402","19.191335888387","28.0893435970034","-0.168658932431669","0.855807814236272","-0.217120395730603","7.7652785346058","20.0944728946612","9.86813727770777","4.23136164247251","20.4789590409741","-18.0745351045978","16.5643202141089","12.68122777311","-2.9419027036061","-6.15792493444491","-0.851390333321461","-8.92717245327955","-4.26975397974572","3.82030214446843","7.17665749439934","1.54748519798422","-9.17390572382459","25.3483072915005","13.7789989902817",
"United Kingdom","GBR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.38779649664617","3.36920532629799","1.58914803567856","3.34481151557213","5.5945492049629","4.97569613002375","2.76872543338511","3.96245661664602","6.03768329437206","5.18148005972559","7.98562442665438","7.18825183847881","8.4148785289693","15.0592125653142","25.7707280701315","15.1135673044364","13.7104940804982","11.4575470323243","14.0665413242389","19.703794628133","11.5692628000645","7.41877497417738","5.12280951977073","5.03004749641779","5.51169784497583","4.33535605673596","5.44054907975182","6.13317331483714","7.93586217452933","7.88621802657738","6.41908652134553","3.32097927445236","2.73304423186195","1.39362358669732","11.6502466388594","4.82045821212225","0.15413138299418","1.55019243518264","1.42830265046672","1.31196761056869","1.81559623872916","2.22296922041048","2.51873363012362","2.65324298148097","3.0108694145375","3.00416882978874","2.33017201288135","3.32581555447497","1.90932863144224","1.43351938337761","2.12421156255054","1.47630051250903","2.17128685858923","1.27779694526409","0.712571162002718","1.87860951820822","1.79116422658598","1.73785288253913","2.1134137816924","5.93314681453445","0.0165739998990233","5.41072659300228",
"Georgia","GEO","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","0.145697195330882","0.84033656891971","-0.0113830998321305","3.56227761689898","-0.256497042415887","2.72489144070316","-1.13792562725045","0.0700728466101168","1.80219475756141","0.88692461195869","0.294721353003354","1.43801159003371","0.324539620900936","2.73719177473495","0.986084506390796","3.4028892720771","3.61712031173944","-2.64944900790228","0.60106382139216","-4.70895508589868","6.56949291927266","2.33762286341937","-2.59451678448006","6.27698028566061","22.2444524450987","62.2306732329271","1310.31456564199","15444.3842478159","6041.59494933261","162.725123477152","43.0335431911545","6.53667463936067","6.93680210101823","9.72674960057817","4.68030781894582","5.37620181842951","5.91926354995155","3.42443431740111","8.4318358210776","7.93664362185575","8.44900022560829","9.46421801277188","9.59558326202014","-2.13601066041133","14.1892332081613","8.71422987722453","0.464401442288846","1.34623226533787","4.2319543281895","5.83311913635779","2.61931829571066","8.49104666870355","4.36110904352958","5.19239145340818","7.28127821019069","10.2540892898094","8.60511507453639",
"Ghana","GHA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.47084986522219","1.94014981856301","6.74564909494586","9.93481623446407","17.0065952727131","8.15251497850737","-3.87835660497238","12.6165172380079","11.0368168556395","2.88915449133818","5.18201257417248","15.4725593609425","20.8824921164568","24.5687337447089","29.4635236965055","28.0486497318527","67.2507824057327","73.3066945801153","37.9494781749506","51.1261350102795","75.6335657777325","27.8905790691127","123.0612136164","35.312424343661","20.6484149868503","41.7057955236849","39.201496901411","33.4028541879545","28.2943110771731","31.1665867346186","20.041359240014","11.150082868787","31.7572123690249","30.1289269685464","43.0453305777804","39.8377428094835","19.4581675889703","17.0484652451336","13.971165047912","27.230113843564","34.8179440663303","22.8185847230637","28.7044072059077","14.3501511250415","14.963718404163","84.6834715820802","16.1042407384736","19.4102710868683","15.6665686221496","16.5956447322347","13.9148221759821","15.2052787396605","54.0129117583926","23.9399604777074","13.252964555207","15.7486196104808","10.6773105806362","10.5684799260556","8.48107298102975","9.36557367753899","11.1872268117115","29.7991007048746",
"Gibraltar","GIB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2599901134188","21.653639130923","22.3155734208327","17.2791811684893","25.8186705669994","26.2202136294966","0.673757276900218","1.42800163911123","5.95133830103055","1.54596823664261","1.43412666582314","3.32464044383553","4.22767530655115","6.30012395979062","1.75242631684394","0.432772377529162","15.9106965571023","16.5215833232018","27.3908453726371","100.607746785646","13.6188759397369","16.7051243999703","1.77102924432091","16.1026292332001","8.99927991380076","11.5159706808627","4.32935157519914","2.61589668357765","2.97228935468002","5.66894845007641","10.3565023613791","7.05908442037946","9.40290766321456","4.6939380285058","11.4999999999998","12.2000000000001",
"Gambia, The","GMB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","8.54971500949966","-8.68601514005815","7.12847090828797","9.06913662712363","5.16335836017031","3.15677866701627","-1.04550819494324","20.9372251362204","13.0485860750663","11.6931910052415","22.5954017819315","6.46035740736792","10.5969433720237","-0.177584651213067","1.56352687341406","14.487418403339","2.68309207939261","9.00160635068991","39.419110439818","40.5167890980445","18.4980118983013","9.70614941350554","13.7365724207038","11.9645333920464","134.035872371748","1.95003083677199","5.14232248435012","3.77739655145763","3.9632505001165","8.36856956528243","-5.96911945125618","5.41182120304006","-2.43549436370589","2.2169826127346","1.80543765163377","10.3913445898093","12.8939411821531","94.1901141376152","4.11380528257159","1.30320399765218","4.41482490193262","2.47584586803727","4.51330535299645","5.64433086097335","4.57212350369147","3.84516021372072","5.93313138058191","5.21172310682789","9.72036242675256","7.82062274860979","3.92171862000133","6.95176403794258","6.25220639943007","2.18875895856547","7.84689652017039","9.79610300286093",
"Guinea-Bissau","GNB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","1.80727366659303","4.97439546817419","10.4339032105242","8.92442636961943","7.20304470518187","1.51369039834945","3.06583724985126","6.33588026759384","4.28001393797115","11.5368357918545","1.81704011967199","16.542295369576","23.3070672948488","59.4018207207774","32.3135051269265","112.89481537569","94.2634572096088","79.544839057371","99.2533223171367","30.2460376878574","67.894366941103","64.9811894899595","49.0588853553018","23.2494807573279","44.7300382185595","39.2337134891051","34.138194826564","8.07483453356323","12.3060662570681","80.8996764711353","6.76918078155396","1.79681441001497","-5.01182582577525","-1.38677412017138","5.80054673048753","-2.27270428807181","4.38103036917876","12.4752065488763","-2.4581579489352","2.96535301880681","14.0315742306476","-0.850532797538335","-0.932149491408239","-0.148257144183006","12.1019886582441","6.09639967284818","5.93859668011328","5.24999464155707","-3.41786303090853","0.102519750040116","6.21831550560077","8.35149718143893",
"Equatorial Guinea","GNQ","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","14.4428282122201","40.4180066354334","24.7497739074644","25.6371717808781","52.7747865897616","-2.92340971604136","1.518170653754","3.97698450326642","-4.7958613417904","10.3525268440096","3.55211254107566","-15.4237004844106","-2.6931154191177","24.5263467390672","7.68083409226116","0.821196361917359","-13.1471736691146","-31.5659149794624","39.1576256709104","64.7350222970558","-11.9715274350058","-1.58289027139674","0.635621901563525","16.9227635071874","59.3290506697722","12.9763712005288","3.0376538593557","19.8400389323386","-20.8302309584088","24.9065341802403","17.04510657101","4.85478204287919","-1.07267375706822","-1.27384264682834","-20.1927503678985","-6.2854221112699","12.7423831594725","9.51383429692252","-3.16368983363937","-8.83041399867622","18.1621953104459","5.00517571752978",
"Greece","GRC","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.09632768020805","4.69018080898951","1.110563711883","3.40571281522169","4.07817014435604","4.92141788224119","2.16980280807424","1.47717227375948","3.18123958512966","4.14861884662214","2.97502405511376","5.04667535861216","20.9103622829553","22.7804320182703","13.1200196253197","16.4344530653757","13.7544245481069","13.7880422491049","20.1507102714209","19.2394506787077","21.6120307367791","27.2127473484085","20.6122133348936","21.9184499023757","19.0259547155043","18.881999436136","15.2526785491889","16.6798706991873","14.4989724615322","20.6905995833877","19.7877424212686","14.7988138824858","14.4287478803401","11.1818880928644","9.79183594507509","7.63569997388605","6.55338076905754","5.10356807811381","3.62273362624501","1.59267050430341","3.47475231858387","3.34877098584955","3.45357401172402","3.06266241788144","2.24031924354691","3.49504250996392","3.42266698622969","4.34458291500918","2.56977086948842","-0.177048202077941","0.959017980521224","-0.275142403452051","-2.04562420707737","-1.9387546208597","-0.293730433148639","-0.5785807515839","0.285406259345564","-0.165244042297104","0.224149497893734","-0.860859160367283","1.29219914889998","8.1134916653767",
"Grenada","GRD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","17.2732863799691","9.62158798678558","9.04926326138842","2.70869452519185","4.16360431689804","1.39348472089873","6.61240823908193","8.74808514172901","4.33505386469857","5.05935046360071","6.76144921296738","8.99639074391456","0.0159321171846898","6.6699096214262","4.01158053146258","1.88342481748877","3.19076291832734","3.05315063185311","2.6730845108079","1.78470722159389","1.73787306807156","1.12148933209397","2.86302977239589","2.14417694306613","0.372146666086891","-0.0770720974060168","2.0311480128201","2.48974192114287","4.6325878594249","2.3194437271099","7.84772902644215","-0.00989979844902678","0.479792195397422","0.224507391716472","3.92615000865237","2.92309825170382","0.775212924728535","2.75839206279986","2.64424525750435","1.5261735013888","-0.703659389914975","3.32753294754764","-0.299985587376284","2.79031777299367","5.7655933265725",
"Greenland","GRL","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","11.4477441205397","5.69999347024552","7.66319264141697","15.5536095446253","16.4258539399006","13.1939907207711","6.98210725061321","9.27724301614974","7.50246766798028","11.5592506920185","14.9268056843145","13.0168695419562","9.71713037428692","8.87082971502807","7.42366302756582","4.12958712728795","4.62072811102728","6.35023844091427","5.34985898574476","5.0925849637982","3.22527511051065","1.54567816586948","1.04201645406883","0.468374320351145","2.0558722906533","0.98010119241836","0.496703674994151","0.978426732690068","1.06045632023837","2.11009321468467","3.40225682840818","3.10308366667165","6.53297806665232","-0.538444084879913","-3.22917708259992","2.23838314534038","-0.0475153423214891","-2.01334418011534","5.53863543152578","2.02760491933817","2.88404565929712","3.44533181192106","1.06737253143181","0.990273554004744","8.14438057205848","3.53778245812826","3.2664996424492","1.84672035174569","0.744863000194002","0.703000441093323","-0.416168295320645","",
"Guatemala","GTM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","-1.08036505460578","2.58550220839071","0.805342857443534","-1.6805749792823","-1.79704928425576","-1.00285926003465","0.387597216976147","1.87142845891258","1.69624052708328","5.00118148327712","-1.26918868733271","-1.36345940966004","14.5007748307022","15.6792720426292","13.1160911508266","11.4953046485916","16.4528645451053","5.49595949916622","8.58718983031972","10.0048853297543","8.54810804647244","4.97795460699444","6.56097549698811","4.12370037811434","18.7797351038113","41.4625927752496","7.99853485175031","11.6552979490679","10.9088968745446","40.5312590935109","32.9750520555911","8.86138482809405","14.5043516282533","11.7222782032805","8.66781823897942","8.90000450953323","8.25733951685741","9.50243518490798","5.04155798311092","6.83011466821127","-5.61014528351383","6.4691750654456","4.47123467160999","6.02385881441585","5.66843562624204","4.98133297071131","7.11535054335639","9.4074918223814","3.60017527305328","5.13757298846622","6.89464340316468","3.37775084412593","3.35844634594847","2.86031160659735","2.23162145989066","2.70719129663175","1.7479141087134","1.27161217513023","3.56578287211866","2.87326020166152","2.69350246182233","6.22430348653305",
"Guam","GUM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23956469911589","1.79534074166956","5.0644082344359","4.40688073216","3.01294733451209","3.82348519599265","3.19692668414319","0.237584677615857","0.62907025079673","3.43097913322632","0.84049308927905","2.07782277044168","2.52246816503092","1.57407577083902","0.998991461381451","1.51937589548112","2.45977107115824","4.34738676790825","2.9373284020249","",
"Guyana","GUY","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","4.29350364903","3.75006064804575","2.77498341516986","-0.485362841371426","-1.78719178625894","1.92134906094627","4.86440616678965","6.94537686460902","1.4158336466819","3.03612048731136","2.14161892862323","9.88567341211393","6.26943467043036","37.4721543662906","14.6581480735867","-5.77655371021707","1.67956521026494","14.7877857427903","6.56294006878343","11.7787932465481","4.34073954664045","4.30240455114837","8.91968461045738","19.2817521956953","14.5100988981018","12.2933626905493","58.7108211163734","23.6460377170686","162.546009714862","56.4446095646669","134.53764412728","11.3007436728124","16.9508888014222","16.5723972758262","12.3517087490984","3.9305797534646","1.44325370621002","2.97009281527207","11.2105069504252","6.58604372567883","0.321971564083512","2.61875157240041","4.71856672944857","6.77523783891412","7.63242891934588","174.857704742568","8.21101038547327","9.55474858618992","1.15311395698279","3.97225241927488","2.40931982980719","4.72761506665056","-0.536796094169361","-2.10495457051069","3.00419021399499","0.897726319236796","2.10912351831318","-2.88758156366096","2.9613962463567","-26.296049874977","22.4654350317594","20.9803890007251",
"High income","HIC","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","13.1200196253197","9.13417048581313","8.38109941297269","7.24401004509306","10.2064329623354","11.7476515596869","11.0682920249391","8.85081024995358","5.88056419734959","5.31098017204338","4.62774213948016","4.15066893987617","4.73781899481794","3.93666577997848","5.06120185568798","5.16335208812279","3.38176155752325","3.37275191698636","3.16509860940936","2.62203795459944","2.89651479893159","2.64101112214834","2.23690735679089","2.02320669367894","2.24201452792111","2.80030757438393","2.30250075157525","2.61875157240041","2.51873363012362","2.7580335367801","2.9015614816972","3.04487588071162","3.27836135049434","3.82348519599265","1.24093368472661","1.43193756443906","1.82035485607192","1.9611193413831","1.33229950763413","1.20055485938147","1.13797243776995","0.874115426326341","1.8245188479093","2.02349950926033","1.83647019726104","1.25942542670587","2.78375401492774","5.85727873965293",
